id,oid,vid,qty
13632,6173,2798,1
13633,12086,1201,1
13634,2363,4921,1
13635,14179,2011,1
13636,9259,3850,1
13637,4167,4132,1
13638,1094,4456,1
13639,9643,4959,1
13640,4658,701,1
13641,11494,4214,1
13642,9512,4851,1
13643,1340,3067,1
13644,7479,2705,1
13645,9252,4435,1
13646,2026,1812,1
13647,9264,2791,1
13648,7396,4700,1
13649,3613,4872,1
13650,11628,4924,1
13651,11426,4919,1
13652,1907,4733,1
13653,5038,4655,1
13654,14730,2664,1
13655,13658,3880,1
13656,10553,4382,1
13657,4093,1824,1
13658,12050,198,1
13659,13222,1471,1
13660,10692,641,1
13661,3668,2263,1
13662,14116,2702,1
13663,3218,4094,1
13664,8405,3733,1
13665,11854,4922,1
13666,13184,4050,1
13667,5880,4648,1
13668,14719,1817,1
13669,10728,3657,1
13670,5883,1376,1
13671,13704,1722,1
13672,13909,1789,1
13673,14257,4430,1
13674,8945,2044,1
13675,7393,2322,1
13676,6695,1981,1
13677,9817,1645,1
13678,27,753,1
13679,10069,3761,1
13680,6965,4399,1
13681,13101,4138,1
13682,9051,3895,1
13683,6601,2106,1
13684,13050,2121,1
13685,6425,1695,1
13686,1675,2315,1
13687,9257,890,1
13688,3329,662,1
13689,1436,149,1
13690,2241,3684,1
13691,13072,2840,1
13692,4747,3288,1
13693,431,4519,1
13694,10181,2929,1
13695,7566,316,1
13696,2911,1180,1
13697,4230,1604,1
13698,2265,1574,1
13699,5231,4953,1
13700,2696,1043,1
13701,3868,2708,1
13702,3623,4821,1
13703,562,4604,1
13704,8298,2973,1
13705,14963,1672,1
13706,11358,2911,1
13707,8687,1460,1
13708,13261,2981,1
13709,11730,4323,1
13710,14678,2203,1
13711,9736,4546,1
13712,5304,4082,1
13713,2764,3901,1
13714,926,1403,1
13715,11424,3832,1
13716,12038,1145,1
13717,13863,2884,1
13718,6420,4723,1
13719,9470,852,1
13720,9548,3589,1
13721,3561,1266,1
13722,2869,2883,1
13723,4099,2787,1
13724,14992,3658,1
13725,2165,60,1
13726,6288,1002,1
13727,8735,2384,1
13728,6467,683,1
13729,4532,3887,1
13730,9438,4378,1
13731,1223,1844,1
13732,3160,1921,1
13733,8876,3035,1
13734,8013,1401,1
13735,10458,661,1
13736,12634,4764,1
13737,6068,4273,1
13738,7304,3851,1
13739,11006,1441,1
13740,7377,2105,1
13741,5405,3854,1
13742,9432,114,1
13743,10487,33,1
13744,4613,1004,1
13745,12906,3488,1
13746,3766,1336,1
13747,10641,993,1
13748,5249,1525,1
13749,2808,2253,1
13750,1453,402,1
13751,13232,4940,1
13752,1825,4061,1
13753,5462,1569,1
13754,6556,972,1
13755,150,2569,1
13756,12156,3559,1
13757,7214,1102,1
13758,8186,1888,1
13759,5125,4266,1
13760,13634,2409,1
13761,13082,1227,1
13762,12656,801,1
13763,13008,4042,1
13764,6158,1242,1
13765,3143,487,1
13766,4114,3970,1
13767,8222,3876,1
13768,4084,1347,1
13769,3164,3228,1
13770,8845,1641,1
13771,5215,1792,1
13772,4731,1896,1
13773,4683,4102,1
13774,11090,648,1
13775,1220,4559,1
13776,2549,558,1
13777,2255,1595,1
13778,11529,920,1
13779,2058,3884,1
13780,1650,4628,1
13781,4196,2267,1
13782,3542,1053,1
13783,3655,2074,1
13784,14312,1804,1
13785,11642,2511,1
13786,5632,3087,1
13787,13243,3570,1
13788,2005,2712,1
13789,2194,3700,1
13790,11340,645,1
13791,7520,4044,1
13792,1586,1343,1
13793,9302,935,1
13794,853,681,1
13795,4722,1018,1
13796,4161,1271,1
13797,14229,431,1
13798,11095,224,1
13799,1056,4082,1
13800,8792,1770,1
13801,9988,2399,1
13802,6503,3009,1
13803,11632,2778,1
13804,220,43,1
13805,1077,4939,1
13806,7020,4339,1
13807,14422,4468,1
13808,2918,2392,1
13809,2523,1904,1
13810,425,3865,1
13811,14125,4897,1
13812,1545,4287,1
13813,8244,1398,1
13814,3280,3559,1
13815,3555,3768,1
13816,6249,3722,1
13817,13341,2983,1
13818,7359,3715,1
13819,3929,2285,1
13820,7764,973,1
13821,4529,727,1
13822,6719,3214,1
13823,8353,100,1
13824,13564,2036,1
13825,13498,539,1
13826,7727,4035,1
13827,8646,4325,1
13828,8027,136,1
13829,14526,3556,1
13830,8453,1540,1
13831,4103,3143,1
13832,7646,3680,1
13833,6099,2227,1
13834,3053,4306,1
13835,4507,87,1
13836,690,1178,1
13837,6354,332,1
13838,13295,2699,1
13839,7245,3751,1
13840,9178,553,1
13841,8343,421,1
13842,4901,1859,1
13843,14009,3074,1
13844,1102,413,1
13845,1046,4093,1
13846,9057,278,1
13847,4189,1107,1
13848,356,448,1
13849,14912,3527,1
13850,899,409,1
13851,2041,811,1
13852,5482,3765,1
13853,11715,1422,1
13854,6273,2606,1
13855,11750,2690,1
13856,12825,3329,1
13857,7373,4832,1
13858,1957,1174,1
13859,4554,3611,1
13860,1980,2724,1
13861,6962,2581,1
13862,12330,1094,1
13863,11938,570,1
13864,6070,4046,1
13865,13712,1231,1
13866,4183,1557,1
13867,511,4766,1
13868,12247,940,1
13869,1314,994,1
13870,11441,3154,1
13871,4713,3433,1
13872,14655,1434,1
13873,1,2514,1
13874,1028,2375,1
13875,14294,2396,1
13876,11977,3527,1
13877,740,1121,1
13878,1139,4322,1
13879,843,78,1
13880,2673,3806,1
13881,8401,3776,1
13882,5179,3817,1
13883,4825,1892,1
13884,10566,4777,1
13885,8385,786,1
13886,4612,4219,1
13887,10033,1959,1
13888,3320,4926,1
13889,743,1814,1
13890,9567,499,1
13891,6872,2475,1
13892,4226,604,1
13893,5265,2180,1
13894,10048,4526,1
13895,1379,4772,1
13896,9320,3364,1
13897,14093,3020,1
13898,5877,3713,1
13899,5444,1904,1
13900,4002,3658,1
13901,605,1996,1
13902,2460,165,1
13903,5322,4569,1
13904,7871,1274,1
13905,13035,3432,1
13906,12152,1037,1
13907,3292,1690,1
13908,3202,1957,1
13909,11333,4882,1
13910,11109,3980,1
13911,6103,3607,1
13912,9664,1131,1
13913,273,2553,1
13914,919,1458,1
13915,6274,695,1
13916,8216,2273,1
13917,6985,1771,1
13918,11711,3845,1
13919,2473,4571,1
13920,9121,290,1
13921,2528,4269,1
13922,973,3146,1
13923,3679,366,1
13924,14174,2983,1
13925,11,1159,1
13926,414,4883,1
13927,4794,2788,1
13928,7749,1849,1
13929,2025,1786,1
13930,11895,2767,1
13931,11850,1573,1
13932,1259,3235,1
13933,9267,3595,1
13934,6751,3351,1
13935,3905,680,1
13936,9177,1746,1
13937,13604,3511,1
13938,13969,717,1
13939,12211,4738,1
13940,9394,2782,1
13941,12449,1703,1
13942,12767,756,1
13943,4967,2231,1
13944,10290,4968,1
13945,113,4835,1
13946,735,2285,1
13947,3437,3573,1
13948,3952,2260,1
13949,6133,680,1
13950,1002,766,1
13951,6726,4773,1
13952,980,1398,1
13953,7529,2124,1
13954,6111,3010,1
13955,14743,2555,1
13956,11633,214,1
13957,6657,3262,1
13958,8724,4701,1
13959,11085,2827,1
13960,6627,1822,1
13961,4028,2080,1
13962,5277,591,1
13963,12953,4740,1
13964,9202,4008,1
13965,3020,2967,1
13966,3602,2726,1
13967,2572,3110,1
13968,10069,3338,1
13969,7612,3223,1
13970,2941,1262,1
13971,8236,2541,1
13972,7167,2619,1
13973,13224,1144,1
13974,6513,3730,1
13975,3589,3501,1
13976,877,3269,1
13977,14704,566,1
13978,3932,2281,1
13979,14457,4773,1
13980,2758,4331,1
13981,11356,4298,1
13982,11613,2980,1
13983,8064,3390,1
13984,12169,3458,1
13985,4112,3964,1
13986,12774,1868,1
13987,3704,2915,1
13988,2330,4281,1
13989,7057,1178,1
13990,2138,4942,1
13991,5829,1361,1
13992,10532,2482,1
13993,10191,727,1
13994,3055,1816,1
13995,5745,3334,1
13996,2495,3457,1
13997,1097,4559,1
13998,7533,403,1
13999,4997,1634,1
14000,835,593,1
14001,1147,1559,1
14002,10093,3120,1
14003,2981,3778,1
14004,13819,3092,1
14005,2522,3767,1
14006,10307,4013,1
14007,2568,3530,1
14008,3075,1857,1
14009,4781,2905,1
14010,13836,4495,1
14011,6173,2024,1
14012,13194,1653,1
14013,13918,4817,1
14014,3280,2127,1
14015,3983,1654,1
14016,5920,133,1
14017,11999,4452,1
14018,4096,815,1
14019,5634,1662,1
14020,160,3720,1
14021,2437,107,1
14022,3672,4836,1
14023,6379,4245,1
14024,2695,2358,1
14025,1376,3295,1
14026,9582,203,1
14027,12690,1090,1
14028,10794,2589,1
14029,5240,4,1
14030,1777,3605,1
14031,6883,2053,1
14032,13452,1784,1
14033,14129,3439,1
14034,4770,652,1
14035,640,2130,1
14036,5565,3976,1
14037,5471,4146,1
14038,8173,1342,1
14039,10216,4574,1
14040,4603,101,1
14041,9178,221,1
14042,2121,927,1
14043,1283,1958,1
14044,6604,931,1
14045,7851,2028,1
14046,4467,544,1
14047,6204,1892,1
14048,794,1440,1
14049,829,3077,1
14050,11831,3972,1
14051,12397,4011,1
14052,14125,4986,1
14053,5916,1704,1
14054,11287,2239,1
14055,1933,4696,1
14056,13916,3610,1
14057,12880,3367,1
14058,12656,2399,1
14059,2045,33,1
14060,6524,4125,1
14061,7067,293,1
14062,7388,4541,1
14063,2070,3215,1
14064,2406,975,1
14065,11630,1145,1
14066,6194,818,1
14067,10964,1269,1
14068,8989,2256,1
14069,1040,337,1
14070,7856,356,1
14071,14973,4752,1
14072,14973,609,1
14073,4342,753,1
14074,9441,3568,1
14075,11411,4686,1
14076,7517,1925,1
14077,6547,484,1
14078,11399,711,1
14079,2509,3721,1
14080,14533,1202,1
14081,6122,4751,1
14082,657,3099,1
14083,11625,2451,1
14084,1992,2847,1
14085,1766,418,1
14086,7757,2064,1
14087,7357,1770,1
14088,2387,1301,1
14089,352,840,1
14090,10439,4373,1
14091,9088,3147,1
14092,14915,648,1
14093,649,3867,1
14094,11791,3890,1
14095,2126,895,1
14096,9011,461,1
14097,4347,435,1
14098,9999,2370,1
14099,6937,1298,1
14100,13275,4795,1
14101,9451,4254,1
14102,3978,4960,1
14103,10496,4753,1
14104,3065,372,1
14105,1122,1430,1
14106,510,3523,1
14107,10147,1993,1
14108,9268,1939,1
14109,11615,3512,1
14110,6650,75,1
14111,4628,205,1
14112,12075,1364,1
14113,6021,4969,1
14114,6520,419,1
14115,1607,1814,1
14116,12169,3984,1
14117,7467,1961,1
14118,9292,3863,1
14119,8186,978,1
14120,3076,3584,1
14121,679,4777,1
14122,10754,109,1
14123,10565,791,1
14124,7257,3136,1
14125,10881,4262,1
14126,1883,614,1
14127,8739,830,1
14128,14865,2771,1
14129,2686,1101,1
14130,14720,2715,1
14131,9583,3682,1
14132,5367,4218,1
14133,8346,4303,1
14134,229,3186,1
14135,5303,2080,1
14136,1023,3639,1
14137,6644,1116,1
14138,4799,4280,1
14139,10652,2383,1
14140,7576,4868,1
14141,8997,4497,1
14142,6766,29,1
14143,1079,3983,1
14144,11763,326,1
14145,12729,3996,1
14146,8579,1413,1
14147,13845,2427,1
14148,5545,1501,1
14149,13027,116,1
14150,10466,4916,1
14151,4916,537,1
14152,2079,1443,1
14153,13789,2179,1
14154,14417,4455,1
14155,35,3030,1
14156,11813,3762,1
14157,10061,2725,1
14158,11695,3207,1
14159,669,3884,1
14160,7178,873,1
14161,10825,3024,1
14162,3389,1230,1
14163,6110,4101,1
14164,11730,701,1
14165,8908,4348,1
14166,3400,4321,1
14167,8340,934,1
14168,4064,1233,1
14169,6037,1250,1
14170,3028,4542,1
14171,3759,2447,1
14172,7051,752,1
14173,11951,4479,1
14174,4970,2965,1
14175,14048,3904,1
14176,12884,2727,1
14177,12419,3847,1
14178,6666,817,1
14179,717,4715,1
14180,5126,2646,1
14181,9863,4740,1
14182,14129,454,1
14183,10779,3398,1
14184,5533,2053,1
14185,12658,2254,1
14186,4476,4050,1
14187,10898,39,1
14188,8487,1665,1
14189,5373,2689,1
14190,4619,4573,1
14191,1077,4552,1
14192,14869,4294,1
14193,9915,3548,1
14194,4966,2002,1
14195,7894,4202,1
14196,1682,1027,1
14197,11553,4118,1
14198,12395,3302,1
14199,14093,4635,1
14200,3082,1195,1
14201,11134,1865,1
14202,10509,2790,1
14203,6450,2794,1
14204,8884,2056,1
14205,6691,257,1
14206,606,4018,1
14207,6350,1623,1
14208,12768,2312,1
14209,6204,4299,1
14210,6005,3590,1
14211,13502,1470,1
14212,4706,4202,1
14213,1405,4040,1
14214,11808,3573,1
14215,4615,1546,1
14216,3084,1295,1
14217,1934,1473,1
14218,3659,646,1
14219,14922,1259,1
14220,10623,2979,1
14221,10527,562,1
14222,1543,4977,1
14223,3593,250,1
14224,10306,1970,1
14225,8964,4953,1
14226,6404,1672,1
14227,14504,3042,1
14228,3281,3557,1
14229,7937,2285,1
14230,446,3720,1
14231,12684,975,1
14232,7103,1685,1
14233,4958,3105,1
14234,12347,175,1
14235,13551,4887,1
14236,5531,44,1
14237,2603,3408,1
14238,13674,3597,1
14239,14721,1413,1
14240,3847,4889,1
14241,2821,3992,1
14242,5549,4093,1
14243,920,3331,1
14244,3435,146,1
14245,3399,753,1
14246,31,523,1
14247,6825,4037,1
14248,7686,2049,1
14249,13825,1965,1
14250,5031,2508,1
14251,6684,4514,1
14252,5549,312,1
14253,9540,4319,1
14254,13011,1979,1
14255,6475,2052,1
14256,10881,727,1
14257,1220,2710,1
14258,9141,888,1
14259,4450,252,1
14260,9293,3163,1
14261,10764,4512,1
14262,1889,3632,1
14263,1808,113,1
14264,2302,3446,1
14265,12660,3065,1
14266,6716,3258,1
14267,4917,2447,1
14268,1585,2884,1
14269,11598,4268,1
14270,10150,2710,1
14271,8074,3586,1
14272,815,2609,1
14273,4524,4613,1
14274,11280,4821,1
14275,13987,2474,1
14276,8203,3989,1
14277,6332,3007,1
14278,4319,549,1
14279,5951,1766,1
14280,11834,2178,1
14281,844,4337,1
14282,2078,1316,1
14283,1622,99,1
14284,5498,1370,1
14285,197,2881,1
14286,5535,2506,1
14287,8202,3092,1
14288,683,1707,1
14289,931,1539,1
14290,3811,4785,1
14291,5094,2009,1
14292,11384,316,1
14293,11674,1600,1
14294,11612,3094,1
14295,2297,4865,1
14296,9926,4127,1
14297,2426,1138,1
14298,5538,895,1
14299,3004,4170,1
14300,2980,2903,1
14301,9204,4124,1
14302,9698,3260,1
14303,13551,3829,1
14304,8577,1865,1
14305,12139,4643,1
14306,9208,1463,1
14307,1375,1677,1
14308,13145,428,1
14309,12964,3801,1
14310,8678,3014,1
14311,9571,4094,1
14312,13240,1538,1
14313,10813,63,1
14314,14842,3630,1
14315,7713,1727,1
14316,2268,2543,1
14317,10592,3823,1
14318,13411,4079,1
14319,8453,3834,1
14320,7542,2974,1
14321,5201,4674,1
14322,10852,4508,1
14323,7515,1025,1
14324,13729,145,1
14325,1524,3005,1
14326,8,3145,1
14327,2295,960,1
14328,13905,4328,1
14329,6343,4027,1
14330,12819,1221,1
14331,14588,4247,1
14332,9285,2462,1
14333,11157,2376,1
14334,8351,1552,1
14335,14313,3455,1
14336,11638,1688,1
14337,7241,3194,1
14338,4956,2515,1
14339,2445,3474,1
14340,3437,3159,1
14341,10823,3568,1
14342,11013,1356,1
14343,8108,3140,1
14344,4248,3011,1
14345,7254,2604,1
14346,1418,25,1
14347,1294,2438,1
14348,10381,4767,1
14349,8479,4171,1
14350,9024,4242,1
14351,6886,951,1
14352,11124,474,1
14353,2166,3497,1
14354,9338,4921,1
14355,7297,1099,1
14356,6320,4161,1
14357,2392,3566,1
14358,187,4226,1
14359,8291,1318,1
14360,2887,3744,1
14361,3132,917,1
14362,4321,3885,1
14363,12453,2319,1
14364,1493,4384,1
14365,3610,1906,1
14366,2915,3113,1
14367,6065,2855,1
14368,12108,4823,1
14369,5382,1929,1
14370,12635,2105,1
14371,8075,3753,1
14372,10687,4293,1
14373,6021,2420,1
14374,4853,3384,1
14375,6321,3178,1
14376,11626,1867,1
14377,7157,1091,1
14378,11318,2030,1
14379,556,3311,1
14380,9915,1235,1
14381,13281,4802,1
14382,541,4426,1
14383,933,3467,1
14384,3556,3805,1
14385,1843,2688,1
14386,8468,4303,1
14387,8520,2176,1
14388,14054,326,1
14389,11448,3852,1
14390,10167,1577,1
14391,3411,19,1
14392,14670,4039,1
14393,1783,368,1
14394,3667,2503,1
14395,8935,1762,1
14396,14779,3710,1
14397,6137,352,1
14398,5072,3024,1
14399,5310,3983,1
14400,13629,2950,1
14401,14282,2897,1
14402,4095,1432,1
14403,10931,3684,1
14404,8551,2111,1
14405,3518,4124,1
14406,1581,2473,1
14407,6524,2693,1
14408,3214,922,1
14409,14140,2322,1
14410,12446,2140,1
14411,3603,4315,1
14412,3784,3723,1
14413,12670,2255,1
14414,521,4448,1
14415,5048,758,1
14416,7989,3599,1
14417,11663,3984,1
14418,9570,775,1
14419,9480,4016,1
14420,14969,3357,1
14421,14779,3303,1
14422,12851,1829,1
14423,12041,3406,1
14424,1423,463,1
14425,4761,1900,1
14426,9777,3306,1
14427,3899,111,1
14428,3119,4951,1
14429,4588,2307,1
14430,7197,2565,1
14431,5816,3332,1
14432,256,932,1
14433,12397,2810,1
14434,11783,2472,1
14435,9059,2832,1
14436,9950,540,1
14437,10058,4641,1
14438,6693,4272,1
14439,9189,2776,1
14440,10485,2545,1
14441,4802,4097,1
14442,338,2172,1
14443,9715,4842,1
14444,99,4831,1
14445,9646,2656,1
14446,6254,4547,1
14447,13040,519,1
14448,9705,3993,1
14449,14553,2737,1
14450,1716,4632,1
14451,4041,242,1
14452,1698,681,1
14453,7673,4158,1
14454,5447,3343,1
14455,14531,3992,1
14456,9995,2894,1
14457,12931,3768,1
14458,5211,3887,1
14459,4287,1343,1
14460,7521,261,1
14461,6858,2826,1
14462,7746,1367,1
14463,3286,1785,1
14464,13557,3866,1
14465,4879,2699,1
14466,8468,4890,1
14467,7981,1976,1
14468,14914,3198,1
14469,13018,1570,1
14470,4797,4725,1
14471,8522,3297,1
14472,14717,2928,1
14473,4647,1218,1
14474,4258,4158,1
14475,11932,1915,1
14476,14916,2486,1
14477,12698,4405,1
14478,1539,4820,1
14479,11846,2646,1
14480,9607,2899,1
14481,5355,2963,1
14482,14602,243,1
14483,4588,4783,1
14484,9642,95,1
14485,7034,2778,1
14486,1275,159,1
14487,12699,680,1
14488,5840,3341,1
14489,2876,1780,1
14490,4482,965,1
14491,11629,2305,1
14492,4225,1622,1
14493,4858,94,1
14494,6199,2239,1
14495,6355,2524,1
14496,212,4504,1
14497,1265,4837,1
14498,2868,4270,1
14499,14224,2634,1
14500,8813,3874,1
14501,10164,456,1
14502,7693,359,1
14503,10716,3657,1
14504,4088,511,1
14505,324,4283,1
14506,4614,2281,1
14507,6494,2423,1
14508,4131,3064,1
14509,7000,4880,1
14510,13440,4619,1
14511,9329,1733,1
14512,10392,1172,1
14513,13556,3429,1
14514,14637,1152,1
14515,7903,3686,1
14516,3888,2010,1
14517,8486,1338,1
14518,6951,2268,1
14519,7712,1791,1
14520,8680,4755,1
14521,14595,4433,1
14522,12460,4197,1
14523,5580,4526,1
14524,5703,2194,1
14525,2934,2110,1
14526,7972,1492,1
14527,13076,1757,1
14528,5398,2125,1
14529,12314,3399,1
14530,10256,852,1
14531,2476,4815,1
14532,542,1867,1
14533,2626,115,1
14534,5661,4487,1
14535,11348,4311,1
14536,2613,189,1
14537,10071,2108,1
14538,8583,4782,1
14539,14546,1389,1
14540,4401,2311,1
14541,5458,3046,1
14542,9950,567,1
14543,14880,1010,1
14544,514,4709,1
14545,2757,2359,1
14546,14643,2854,1
14547,10892,144,1
14548,2860,1232,1
14549,6557,2327,1
14550,10075,3686,1
14551,4706,2517,1
14552,12434,4409,1
14553,9706,3959,1
14554,13571,4287,1
14555,14732,4230,1
14556,8388,866,1
14557,9485,2124,1
14558,3481,3296,1
14559,3746,350,1
14560,10857,1786,1
14561,7225,2266,1
14562,1265,4179,1
14563,2298,1614,1
14564,7165,2935,1
14565,12827,4818,1
14566,4253,2557,1
14567,6392,284,1
14568,14468,2211,1
14569,3730,462,1
14570,11643,1772,1
14571,6510,3326,1
14572,8212,281,1
14573,12670,3530,1
14574,4915,1433,1
14575,6341,3021,1
14576,11646,974,1
14577,6172,2515,1
14578,9478,1078,1
14579,2746,429,1
14580,4766,3730,1
14581,10368,2473,1
14582,2295,3199,1
14583,6553,2065,1
14584,10406,4534,1
14585,5017,46,1
14586,14725,506,1
14587,2389,1505,1
14588,9142,2590,1
14589,1672,2549,1
14590,8527,64,1
14591,1926,3125,1
14592,7406,422,1
14593,14600,1974,1
14594,12958,4475,1
14595,6152,2840,1
14596,7578,2806,1
14597,3335,3334,1
14598,6462,176,1
14599,9154,3167,1
14600,13405,504,1
14601,6363,4953,1
14602,1380,2076,1
14603,11156,1794,1
14604,9870,846,1
14605,1854,514,1
14606,3881,2969,1
14607,11887,2560,1
14608,3117,2790,1
14609,14810,2719,1
14610,5261,31,1
14611,3969,4388,1
14612,3070,1192,1
14613,2933,3655,1
14614,4764,3717,1
14615,6654,4292,1
14616,14212,2523,1
14617,7142,3245,1
14618,9988,3335,1
14619,13255,4309,1
14620,9815,4349,1
14621,12509,1284,1
14622,9644,1751,1
14623,12726,970,1
14624,11590,3866,1
14625,7830,818,1
14626,10815,62,1
14627,7943,493,1
14628,733,2258,1
14629,13918,2399,1
14630,7686,2457,1
14631,10809,4162,1
14632,6192,1101,1
14633,6444,1181,1
14634,9897,2462,1
14635,14907,2168,1
14636,5501,2111,1
14637,1985,2279,1
14638,11782,1366,1
14639,1070,1992,1
14640,374,2230,1
14641,10616,1651,1
14642,1408,211,1
14643,13889,1318,1
14644,3820,17,1
14645,11382,1362,1
14646,4377,4032,1
14647,5471,2077,1
14648,8212,3392,1
14649,11962,924,1
14650,7631,1510,1
14651,6978,4061,1
14652,4589,2320,1
14653,11045,2983,1
14654,14554,3059,1
14655,12012,4262,1
14656,4600,718,1
14657,2883,391,1
14658,2980,2850,1
14659,8816,2452,1
14660,5718,2440,1
14661,8568,1228,1
14662,7023,751,1
14663,2805,1546,1
14664,3317,1345,1
14665,356,2561,1
14666,9442,4954,1
14667,14082,1673,1
14668,12219,36,1
14669,7487,168,1
14670,7372,457,1
14671,6771,3728,1
14672,13825,4878,1
14673,12412,664,1
14674,5743,3471,1
14675,12450,4578,1
14676,6184,405,1
14677,14026,537,1
14678,6053,1762,1
14679,12854,3021,1
14680,7431,4509,1
14681,8765,4261,1
14682,14734,3782,1
14683,12071,1055,1
14684,2714,2775,1
14685,5337,1662,1
14686,688,500,1
14687,5567,2609,1
14688,9812,4705,1
14689,13223,1620,1
14690,4069,2047,1
14691,9274,190,1
14692,862,3955,1
14693,734,1406,1
14694,9464,2467,1
14695,582,3658,1
14696,2493,3790,1
14697,4699,5,1
14698,11239,4647,1
14699,7923,3436,1
14700,7247,4732,1
14701,1664,2118,1
14702,3682,2401,1
14703,3876,478,1
14704,9662,1357,1
14705,4928,3046,1
14706,4706,4958,1
14707,3196,3882,1
14708,3363,2710,1
14709,9161,2342,1
14710,14858,977,1
14711,11802,3348,1
14712,6515,3529,1
14713,11120,1142,1
14714,12009,3200,1
14715,3572,3100,1
14716,8621,249,1
14717,9448,2451,1
14718,2870,492,1
14719,13359,634,1
14720,7178,3620,1
14721,9419,1314,1
14722,8946,663,1
14723,3157,634,1
14724,1987,4129,1
14725,2166,3628,1
14726,14953,4093,1
14727,11444,2368,1
14728,9830,3169,1
14729,9913,2106,1
14730,4696,2085,1
14731,8470,4290,1
14732,3905,4560,1
14733,7396,3041,1
14734,10624,4823,1
14735,9003,4139,1
14736,11877,3011,1
14737,5211,4605,1
14738,11641,4054,1
14739,13648,4843,1
14740,4947,4162,1
14741,8963,3990,1
14742,10103,3861,1
14743,850,833,1
14744,13666,1300,1
14745,1898,3503,1
14746,12521,2579,1
14747,2443,4243,1
14748,2830,4735,1
14749,4194,1956,1
14750,9612,4584,1
14751,7292,2250,1
14752,2994,3095,1
14753,14533,1785,1
14754,7003,495,1
14755,9825,2057,1
14756,9287,4675,1
14757,7682,4823,1
14758,6466,2428,1
14759,7808,4645,1
14760,2338,237,1
14761,12518,2048,1
14762,14414,2365,1
14763,11353,3891,1
14764,2561,1952,1
14765,10508,176,1
14766,4038,1155,1
14767,7350,2878,1
14768,11670,258,1
14769,12125,572,1
14770,14772,3544,1
14771,644,1744,1
14772,6954,697,1
14773,4704,3284,1
14774,10237,1927,1
14775,10072,2829,1
14776,14938,4328,1
14777,10027,4762,1
14778,500,2776,1
14779,9515,638,1
14780,2006,320,1
14781,1375,3601,1
14782,8970,3035,1
14783,9998,3673,1
14784,8004,881,1
14785,10967,2864,1
14786,8705,466,1
14787,366,2355,1
14788,513,1200,1
14789,3129,4959,1
14790,14947,1729,1
14791,7304,3264,1
14792,8752,152,1
14793,12859,2727,1
14794,2159,2575,1
14795,2501,2863,1
14796,11552,2979,1
14797,13638,1652,1
14798,12004,4,1
14799,4247,896,1
14800,473,4144,1
14801,7294,2195,1
14802,2724,2923,1
14803,12010,255,1
14804,6415,1452,1
14805,12880,270,1
14806,2826,847,1
14807,7579,3312,1
14808,9589,442,1
14809,9635,1804,1
14810,4724,4575,1
14811,12244,146,1
14812,867,1501,1
14813,1343,2115,1
14814,8016,3211,1
14815,8597,462,1
14816,13457,691,1
14817,7264,3352,1
14818,2506,318,1
14819,5660,815,1
14820,14265,4985,1
14821,11026,2339,1
14822,2045,1228,1
14823,13390,730,1
